#CODEVALUEMODEL=CodeValuePhi|CODESYSTEMID=phidic|CODESYSTEMNAME=PHIDIC|CODESYSTEMDISPLAYNAME=PHI DICTIONARY|VERSION=0|DESCRIPTION=Main CodeSystem|LANGUAGE=it|AUTHORITYNAME=Insiel Mercato SpA|AUTHORITYDESCRIPTION=Insiel Mercato SpA|AUTHORITYCONTACTINFORMATION=info@insielmercato.it|||||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValueIcd9]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
spisal.esposti.sostanze.ncas.550_V0|90641-09-1|90641-09-1|Estratti (petrolio), solvente distillato paraffinico leggero, idrotrattati; Combinazione complessa di idrocaburi prodotta trattando un estratto solvente di distillato paraffinico leggero con idrogeno in presenza di un catalizzatore. Costituita prevalentem|C|0|1|||||||Estratti (petrolio), solvente distillato paraffinico leggero, idrotrattati||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.551_V0|90669-57-1|90669-57-1|Residui peciosi; Solido o semi solido complesso nero ottenuto dalla distillazione di catrame di carbone a bassa temperatura. Ha un punto di rammollimento nell'intervallo 40°C-180°C ca. Costituito prevalentemente da una miscela complessa di idrocarburi; Pe|C|0|1|||||||Residui peciosi; Solido o semi solido complesso nero ottenuto dalla distillazione di catrame di carbone a bassa temperatura. Ha un punto di rammollimento nell'intervallo 40Â°C-180Â°C ca. Costituito prevalentemente da una miscela complessa di idrocarburi||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.552_V0|90669-59-3|90669-59-3|Prodotto ottenuto da soffiaggio di aria, a temperatura elevata, su catrame di carbone a bassa temperatura. Ha un punto di rammollimento nell'intervallo 70°C-180°C ca. Costituito prevalentemente da una miscela complessa di idrocarburi. Pece ossidata; Pece,|C|0|1|||||||Prodotto ottenuto da soffiaggio di aria, a temperatura elevata, su catrame di carbone a bassa temperatura. Ha un punto di rammollimento nell'intervallo 70Â°C-180Â°C ca. Costituito prevalentemente da una miscela complessa di idrocarburi. Pece ossidata||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.553_V0|90669-74-2|90669-74-2|Olii residui (petrolio), idrotrattati decerati con solvente; Olio base - non specificato.|C|0|1|||||||Olii residui (petrolio), idrotrattati decerati con solvente||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.554_V0|91082-17-6|91082-17-6|estere fenilico dell'acido alchil (C14-C21) solfonico|C|0|1|||||||estere fenilico dell'acido alchil (C14-C21) solfonico||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.555_V0|91082-32-5|91082-32-5|C16-C34 cloroalcansulfonilcloruri|C|0|1|||||||C16-C34 cloroalcansulfonilcloruri||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.556_V0|91-20-3|91-20-3|naftalene|C|0|1|||||||naftalene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.557_V0|91-23-6|91-23-6|2-nitroanisolo|C|0|1|||||||2-nitroanisolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.558_V0|91-57-6|91-57-6|Metilnaftalene|C|0|1|||||||Metilnaftalene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.559_V0|91696-73-0|91696-73-0|alchilbenzosolfonati di calcio, C14-C44 ramificati e lineari; acido benzensolfonico, derivati alchilici ramificati e lineari C14-44, sali di calcio|C|0|1|||||||alchilbenzosolfonati di calcio, C14-C44 ramificati e lineari||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.560_V0|91745-46-9|91745-46-9|ammine, C12-14-alchil, prodotti di reazione con esanolo, anidride fosforica (P2O5), solfuro di fosforo (P2S5) e ossido di propilene|C|0|1|||||||ammine, C12-14-alchil, prodotti di reazione con esanolo, anidride fosforica (P2O5), solfuro di fosforo (P2S5) e ossido di propilene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.561_V0|91770-80-8|91770-80-8|Terpeni e Terpenoidi, olio di Trementina, frazione 3-carene|C|0|1|||||||Terpeni e Terpenoidi, olio di Trementina, frazione 3-carene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.562_V0|91-94-1|91-94-1|3,3'-diclorobenzidina.|C|0|1|||||||3,3'-diclorobenzidina.||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.563_V0|91995-15-2|91995-15-2|Olio di antracene, pasta di antracene, frazione antracene; frazione di olio di antracene; [Combinazione complessa di idrocarburi dalla distillazione di antracene ottenuto mediante cristallizzazione di olio di antracene da catrame di carbone bituminoso ad |C|0|1|||||||Olio di antracene, pasta di antracene, frazione antracene; frazione di olio di antracene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.564_V0|91995-16-3|91995-16-3|Olio di antracene, pasta di antracene, frazione carbazolo; Combinazione complessa di idrocarburi dalla distillazione di antracene, ottenuto mediante cristallizzazione di olio di antracene da catrame di carbone bituminoso ad alta temperatura e con punto di|C|0|1|||||||Olio di antracene, pasta di antracene, frazione carbazolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.565_V0|91995-17-4|91995-17-4|Olio di antracene, pasta di antracene, frazioni leggere della distillazione; frazione di olio di antracene; [Combinazione complessa di idrocarburi dalla distillazione di antracene ottenuto mediante cristallizzazione di olio di antracene da catrame bitumin|C|0|1|||||||Olio di antracene, pasta di antracene, frazioni leggere della distillazione; frazione di olio di antracene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.566_V0|91995-18-5|91995-18-5|Idrocarburi aromatici, C8, derivati da reforming catalitico; Nafta di reforming catalitico con basso punto di ebollizione.|C|0|1|||||||Idrocarburi aromatici, C8, derivati da reforming catalitico||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.567_V0|91995-38-9|91995-38-9|Idrocarburi C4-6, leggeri da depentanizzatore, hydrotreating di composti aromatici; Nafta con basso punto di ebollizione - non specificata; Combinazione complessa di idrocarburi costituita dalle prime distillazioni della colonna del depentanizzatore prima|C|0|1|||||||Idrocarburi C4-6, leggeri da depentanizzatore, hydrotreating di composti aromatici; Nafta con basso punto di ebollizione - non specificata||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.568_V0|91995-42-5|91995-42-5|Distillati (catrame di carbone), olii pesanti, frazione pirene; Ridistillato ottenuto dalla distillazione frazionata di distillato di pece con punto di ebollizione nell'intervallo 350°C-400°C ca. E' costituita prevalentemente da aromatici tri e policiclic|C|0|1|||||||Distillati (catrame di carbone), olii pesanti, frazione pirene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.569_V0|91995-48-1|91995-48-1|distillati (catrame di carbone), olii naftalenici, estratti acidi; residuo di estrazione di olio di metilnaftalene; Combinazione complessa di idrocarburi ottenuta per eliminazione delle basi dalla frazione metilnaftalenica ottenuta mediante la distillazio|C|0|1|||||||distillati (catrame di carbone), olii naftalenici, estratti acidi; residuo di estrazione di olio di metilnaftalene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.570_V0|91995-49-2|91995-49-2|Olio naftalinoso ridistillato; Combinazione complessa di composti organici ottenuta come filtrato dalla cristallizzazione della frazione naftalenica di catrame di carbone e con punto di ebollizione nell'intervallo 200°C - 230°C ca. (da 392°F a 446°F). Con|C|0|1|||||||Olio naftalinoso ridistillato||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.571_V0|91995-51-6|91995-51-6|Distillati (catrame di carbone), pece, olii pesanti; Distillato dalla distillazione della pece ottenuta da carbone bituminoso ad alta temperatura. Costituito prevalentemente da idrocarburi aromatici tri e policiclici e con punto di ebollizione nell'interv|C|0|1|||||||Distillati (catrame di carbone), pece, olii pesanti||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.572_V0|91995-52-7|91995-52-7|Distillati (catrame di carbone), pece, frazione pirene; Ridistillato ottenuto dalla distillazione frazionata di distillato di pece e con punto di ebollizione nell'intervallo 380°C-410°C ca. Costituito prevalentemente da idrocarburi aromatici tri e policic|C|0|1|||||||Distillati (catrame di carbone), pece, frazione pirene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.573_V0|91995-61-8|91995-61-8|Residui di estrazione (carbone), frazione benzolica alcalina, estratto acido; Residui di estrazione di olio leggero, bassobollenti; Ridistillato dal distillato, privo di acidi e basi di catrame, da catrame di carbone bituminoso ad alta temperatura con pun|C|0|1|||||||Residui di estrazione (carbone), frazione benzolica alcalina, estratto acido; Residui di estrazione di olio leggero, bassobollenti||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.574_V0|91995-68-5|91995-68-5|Estratti (petrolio), estrazione con solvente di nafta leggera da reforming catalitico; Combinazione complessa di idrocarburi ottenuta come estratto dall'estrazione con solvente di un taglio di petrolio da reforming catalitico. È costituita in prevalenza d|C|0|1|||||||Estratti (petrolio), estrazione con solvente di nafta leggera da reforming catalitico||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.575_V0|92045-14-2|92045-14-2|Olio combustibile, pesante, alto livello di zolfo; Combinazione complessa di idrocarburi ottenuti per distillazione di petrolio grezzo. E' costituita prevalentemente da idrocarburi alifatici, aromatici e cicloalifatici con numero di atomi di carbonio prev|C|0|1|||||||Olio combustibile, pesante, alto livello di zolfo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.576_V0|92045-22-2|92045-22-2|Gas (petrolio), di steam cracking, ricchi di C3; Gas di petrolio; Combinazione complessa di idrocarburi prodotti della distillazione di prodotti da un processo di steam cracking. È costituita prevalentemente da propilene con propano e con punto di ebolliz|C|0|1|||||||Gas (petrolio), di steam cracking, ricchi di C3; Gas di petrolio||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.577_V0|92045-42-6|92045-42-6|Olii lubrificanti (petrolio), C17-35, estratti con solvente, decerati, idrotrattati; Olio base - non specificato.|C|0|1|||||||Olii lubrificanti (petrolio), C17-35, estratti con solvente, decerati, idrotrattati||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.578_V0|92045-43-7|92045-43-7|Olii lubrificanti (petrolio), non-aromatici idro-crackizzati deparaffinati con solvente; Olio base - non specificato.|C|0|1|||||||Olii lubrificanti (petrolio), non-aromatici idro-crackizzati deparaffinati con solvente||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.579_V0|92045-52-8|92045-52-8|Nafta (petrolio), ad ampio intervallo di ebollizione, idrodesolforata; Nafta di hydrotreating con basso punto di ebollizione; Combinazione complessa di idrocarburi ottenuta da un processo di idrodesolforazione catalitico. È costituita in prevalenza da idr|C|0|1|||||||Nafta (petrolio), ad ampio intervallo di ebollizione, idrodesolforata; Nafta di hydrotreating con basso punto di ebollizione||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.580_V0|92045-53-9|92045-53-9|nafta (petrolio), leggera idrodesolforata, de aromatizzata; nafta con basso punto di ebollizione - non specificata; Combinazione complessa di idrocarburi ottenuta per distillazione di frazioni di petrolio leggere idrodesolforate e dearomatizzate. È costit|C|0|1|||||||nafta (petrolio), leggera idrodesolforata, de aromatizzata; nafta con basso punto di ebollizione - non specificata||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.581_V0|92045-57-3|92045-57-3|Nafta (petrolio), leggera da steam cracking sottoposta a hydrotreating; Nafta di hydrotreating con basso punto di ebollizione; Combinazione complessa di idrocarburi ottenuta per trattamento di una frazione di petrolio, derivata da un processo di pirolisi,|C|0|1|||||||Nafta (petrolio), leggera da steam cracking sottoposta a hydrotreating; Nafta di hydrotreating con basso punto di ebollizione||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.582_V0|92045-58-4|92045-58-4|Nafta (petrolio), isomerizzazione, frazione C6; Nafta modificata con basso punto di ebollizione; Combinazione complessa di idrocarburi ottenuta per distillazione di una benzina che è stata isomerizzata cataliticamente. È costituita in prevalenza da isomer|C|0|1|||||||Nafta (petrolio), isomerizzazione, frazione C6; Nafta modificata con basso punto di ebollizione||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.583_V0|92045-62-0|92045-62-0|Idrocarburi, C8-11, cracking di nafta, taglio toluene; Combinazione complessa di idrocarburi ottenuta per distillazione da nafta crackizzata preidrogenata. È costituita in prevalenza da idrocarburi con un numero di atomi di carbonio prevalentemente nell'i|C|0|1|||||||Idrocarburi, C8-11, cracking di nafta, taglio toluene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.584_V0|92045-64-2|92045-64-2|Idrocarburi, C6-7, da cracking di nafta, raffinati con solventi; Nafta modificata con basso punto di ebollizione; Combinazione complessa di idrocarburi ottenuta mediante assorbimento di benzene da un taglio idrocarburico ricco di benzene completamente  id|C|0|1|||||||Idrocarburi, C6-7, da cracking di nafta, raffinati con solventi; Nafta modificata con basso punto di ebollizione||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.585_V0|92045-65-3|92045-65-3|Nafta (petrolio), leggera da cracking termico, addolcita; Nafta di cracking termico con basso punto di ebollizione; Combinazione complessa di idrocarburi ottenuta sottoponendo un distillato di petrolio proveniente dal cracking termico ad alta temperatura |C|0|1|||||||Nafta (petrolio), leggera da cracking termico, addolcita; Nafta di cracking termico con basso punto di ebollizione||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.586_V0|92045-77-7|92045-77-7|Petrolato (petrolio), idrotrattato; Combinazione complessa di idrocarburi ottenuta sotto forma di semisolido da olio residuo paraffinico deparaffinato e trattato con idrogeno in presenza di un catalizzatore. E' costituita prevalentemente da idrocarburi sa|C|0|1|||||||Petrolato (petrolio), idrotrattato||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.587_V0|92045-80-2|92045-80-2|Gas di petrolio, liquefatti, addolciti, frazione C4; Gas di petrolio; Combinazione complessa di idrocarburi ottenuta sottoponendo una miscela di gas di petrolio liquefatti ad un processo di addolcimento per ossidare i mercaptani o per eliminare le impurez|C|0|1|||||||Gas di petrolio, liquefatti, addolciti, frazione C4; Gas di petrolio||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.588_V0|92061-92-2|92061-92-2|Residui (catrame di carbone), distillazione di olio diantracene; Frazione di olio di antracene; Residuo dalla distillazione frazionata di antracene grezzo con punto di ebollizione nell'intervallo 340°C - 400°C ca. (da 644°F a 752°F). È costituito prevalen|C|0|1|||||||Residui (catrame di carbone), distillazione di olio diantracene; Frazione di olio di antracene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.589_V0|92061-93-3|92061-93-3|Residui (catrame di carbone), distillazione di olio di creosoto; Olio lavaggio ridistillato; Residuo della distillazione frazionata di olio di lavaggio con punto di ebollizione nell'intervallo 270°C-330°C ca. (518°F-626°F). È costituito prevalentemente da|C|0|1|||||||Residui (catrame di carbone), distillazione di olio di creosoto; Olio lavaggio ridistillato||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.590_V0|92061-94-4|92061-94-4|Residui (catrame di carbone), distillazione della pece; Residuo dalla distillazione frazionata di distillato di pece con punto di ebollizione nell'intervallo 400°C-470°C ca. E’ costituito prevalentemente da idrocarburi aromatici policiclici e composti ete|C|0|1|||||||Residui (catrame di carbone), distillazione della pece||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.591_V0|92061-97-7|92061-97-7|Residui (petrolio), cracking catalitico; Combinazione complessa di idrocarburi prodotta come frazione residua dalla distillazione dei prodotti da un processo di cracking catalitico. E' costituita prevalentemente da idrocarburi con numero di atomi di carbo|C|0|1|||||||Residui (petrolio), cracking catalitico||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.592_V0|92062-15-2|92062-15-2|Nafta solvente (petrolio), naftenica leggera, frazione sottoposta a hydrotreating; Combinazione complessa di idrocarburi ottenuta per trattamento di una frazione di petrolio con idrogeno in presenza di un catalizzatore. È costituita in prevalenza da idroc|C|0|1|||||||Nafta solvente (petrolio), naftenica leggera, frazione sottoposta a hydrotreating||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.593_V0|92201-60-0|92201-60-0|Distillati (petrolio), leggeri da cracking catalitico, degradati termicamente; Combinazione complessa di idrocarburi prodotta dalla distillazione di prodotti da un processo di cracking catalitico che è stato usato come fluido di scambio di calore. E' cost|C|0|1|||||||Distillati (petrolio), leggeri da cracking catalitico, degradati termicamente||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.594_V0|92-52-4|92-52-4|Bifenile; Difenile|C|0|1|||||||Bifenile||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.595_V0|92-87-5|92-87-5|benzidina; 4,4'-diaminobifenile; 1,1'-bifenil-4,4' diamina|C|0|1|||||||benzidina; 4,4'-diaminobifenile||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.596_V0|93165-19-6|93165-19-6|Distillati (petrolio), ricchi di C6; Nafta con basso punto di ebollizione - non specificata; Combinazione complessa di idrocarburi ottenuta dalla distillazione di una carica di petrolio; Combinazione complessa di idrocarburi ottenuta dalla distillazione d|C|0|1|||||||Distillati (petrolio), ricchi di C6; Nafta con basso punto di ebollizione - non specificata; Combinazione complessa di idrocarburi ottenuta dalla distillazione di una carica di petrolio||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.597_V0|93165-55-0|93165-55-0|Nafta (petrolio), leggera da steam cracking, idrogenata; Combinazione complessa di idrocarburi ottenuta dalla separazione e successiva idrogenazione dei prodotti di un processo di steam cracking per la produzione di etilene. È costituita in prevalenza da |C|0|1|||||||Nafta (petrolio), leggera da steam cracking, idrogenata||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.598_V0|93571-75-6|93571-75-6|Idrocarburi aromatici, C7-12, ricchi di C8; Combinazione complessa di idrocarburi ottenuta per separazione della frazione contenente prodotti di 'platforming'. È costituita in prevalenza da idrocarburi aromatici con un numero di atomi di carbonio prevalen|C|0|1|||||||Idrocarburi aromatici, C7-12, ricchi di C8||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.599_V0|93572-29-3|93572-29-3|Benzina, C5-11, da reforming, stabilizzata, con alto indice di ottano; Combinazione complessa di idrocarburi con alto indice di ottano ottenuta per deidrogenazione catalitica di una nafta prevalentemente naftenica. È costituita in prevalenza da idrocarbur|C|0|1|||||||Benzina, C5-11, da reforming, stabilizzata, con alto indice di ottano||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.600_V0|93572-35-1|93572-35-1|Idrocarburi, C7-12, ricchi di aromatici C≥9, frazione pesante da reforming; Combinazione complessa di idrocarburi ottenuta per separazione della frazione contenente prodotti di 'platforming'. È costituita in prevalenza da idrocarburi non aromatici con un |C|0|1|||||||Idrocarburi, C7-12, ricchi di aromatici C≥9, frazione pesante da reforming;||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.601_V0|93-65-2|93-65-2|Mecoprop (ISO); acido 2-(4-cloro-o-tolilossi) propionico|C|0|1|||||||Mecoprop (ISO)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.602_V0|93685-78-0|93685-78-0|Idrocarburi, C4, privi di 1,3-butadiene, polimerizzati, frazione dibutilene, idrogenati|C|0|1|||||||Idrocarburi, C4, privi di 1,3-butadiene, polimerizzati, frazione dibutilene, idrogenati||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.603_V0|93685-81-5|93685-81-5|idrocarburi, C4, privi di 1,3-butadiene, polimerizzati, frazione triisobutilene, idrogenati|C|0|1|||||||idrocarburi, C4, privi di 1,3-butadiene, polimerizzati, frazione triisobutilene, idrogenati||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.604_V0|93763-33-8|93763-33-8|Idrocarburi, C6-11, sottoposti a hydrotreating, dearomatizzati; Combinazione complessa di idrocarburi costituita da solventi sottoposti a hydrotreating con lo scopo di convertire gli aromatici in naftenici per idrogenazione catalitica; Nafta di hydrotreat|C|0|1|||||||Idrocarburi, C6-11, sottoposti a hydrotreating, dearomatizzati; Combinazione complessa di idrocarburi costituita da solventi sottoposti a hydrotreating con lo scopo di convertire gli aromatici in naftenici per idrogenazione catalitica||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.605_V0|93-76-5|93-76-5|2,4,5-T; Acido 2,4,5-triclorofenossiacetico|C|0|1|||||||2,4,5-T||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.606_V0|93821-66-0|93821-66-0|Olii residui (petrolio); Combinazione complessa di idrocarburi, composti di zolfo e composti organici contenenti metalli, ottenuta come residuo da processi di frazionamento di raffineria mediante cracking. Produce un olio finito con una viscosità superior|C|0|1|||||||Olii residui (petrolio)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.607_V0|93924-33-5|93924-33-5|Gasolii, paraffinici; Distillato ottenuto dalla ridistillazione di una combinazione complessa di idrocarburi ottenuta dalla distillazione degli effluenti da un idrotrattamento catalitico severo di paraffine. Bolle nell'intervallo 190°C-330°C ca.; Gasolio |C|0|1|||||||Gasolii, paraffinici; Distillato ottenuto dalla ridistillazione di una combinazione complessa di idrocarburi ottenuta dalla distillazione degli effluenti da un idrotrattamento catalitico severo di paraffine. Bolle nell'intervallo 190Â°C-330Â°C ca.||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.608_V0|94733-09-2|94733-09-2|Distillati (petrolio), frazione leggera idrocrackizzata raffinata con solvente; Olio base - non specificato; Combinazione complessa di idrocarburi ottenuta mediante dearomatizzazione del residuo di petrolio idrocrackizzato con solvente. E' costituita prev|C|0|1|||||||Distillati (petrolio), frazione leggera idrocrackizzata raffinata con solvente; Olio base - non specificato||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.609_V0|94-74-6|94-74-6|MCPA (ISO); Acido 4-cloro-o-tolilossiacetico|C|0|1|||||||MCPA (ISO)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.610_V0|94-75-7|94-75-7|2,4-D (ISO); Acido 2,4-diclorofenossiacetico|C|0|1|||||||2,4-D (ISO)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.611_V0|95-31-8|95-31-8|N-tert-Butyl-2-benzothiazolesulfenamide; N-terz-butilbenzotiazol-2-solfenammide|C|0|1|||||||N-tert-Butyl-2-benzothiazolesulfenamide||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.612_V0|95-33-0|95-33-0|N-cicloesilbenzotiazol-2-solfenammide|C|0|1|||||||N-cicloesilbenzotiazol-2-solfenammide||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.613_V0|95371-08-7|95371-08-7|Idrocarburi, C37-65, residui della distillazione sotto vuoto idrotrattati deasfaltati; Olio base - non specificato.|C|0|1|||||||Idrocarburi, C37-65, residui della distillazione sotto vuoto idrotrattati deasfaltati||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.614_V0|95465-89-7|95465-89-7|Idrocarburi, C4, privi di 1,3-butadiene e isobutene; Gas di petrolio.|C|0|1|||||||Idrocarburi, C4, privi di 1,3-butadiene e isobutene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.615_V0|95-49-8|95-49-8|2-clorotoluene|C|0|1|||||||2-clorotoluene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.616_V0|95-50-1|95-50-1|1,2-diclorobenzene; o-diclorobenzolo|C|0|1|||||||1,2-diclorobenzene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.617_V0|95-51-2|95-51-2|2-cloroanilina|C|0|1|||||||2-cloroanilina||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.618_V0|95-57-8|95-57-8|2-clorofenolo|C|0|1|||||||2-clorofenolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.619_V0|95-74-9|95-74-9|3-cloro-p-toluidina|C|0|1|||||||3-cloro-p-toluidina||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.620_V0|95-76-1|95-76-1|3,4-dicloroanilina|C|0|1|||||||3,4-dicloroanilina||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.621_V0|95-80-7|95-80-7|4-metil-m-fenilendiammina; 2,4-diamminotoluene|C|0|1|||||||4-metil-m-fenilendiammina||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.622_V0|95-85-2|95-85-2|2-ammino-4-clorofenolo|C|0|1|||||||2-ammino-4-clorofenolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.623_V0|95-94-3|95-94-3|1,2,4,5-Tetraclorobenzene|C|0|1|||||||1,2,4,5-Tetraclorobenzene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.624_V0|95-95-4|95-95-4|2,4,5-triclorofenolo|C|0|1|||||||2,4,5-triclorofenolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.625_V0|959-98-8|959-98-8|Alfa endosulfan|C|0|1|||||||Alfa endosulfan||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.626_V0|96-23-1|96-23-1|1,3-dicloro-2-propanolo|C|0|1|||||||1,3-dicloro-2-propanolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.627_V0|96-69-5|96-69-5|4,4'-tio-bis(2-t-butil-5-metilfenolo); 6,6'-di-terz-butil-4,4'-tiodi-m-cresolo|C|0|1|||||||4,4'-tio-bis(2-t-butil-5-metilfenolo)||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.628_V0|96-76-4|96-76-4|2,4-di-terz-butilfenolo|C|0|1|||||||2,4-di-terz-butilfenolo||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.629_V0|97-00-7|97-00-7|1-Cloro-2,4-dinitrobenzene|C|0|1|||||||1-Cloro-2,4-dinitrobenzene||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.630_V0|97488-74-9|97488-74-9|Distillati (petrolio), frazione pesante idrogenata raffinata con solvente; Combinazione complessa di idrocarburi ottenuta mediante trattamento con solvente di distillato di petrolio idrogenato. Costituita prevalentemente da idrocarburi con numero di atomi|C|0|1|||||||Distillati (petrolio), frazione pesante idrogenata raffinata con solvente||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.631_V0|97675-85-9|97675-85-9|Idrocarburi, C16-20-idrotrattati distillato intermedio, frazioni leggere della distillazione; Gasolio - non specificato; Combinazione complessa di idrocarburi ottenuta come prime frazioni della distillazione sotto vuoto di effluenti dal trattamento con id|C|0|1|||||||Idrocarburi, C16-20-idrotrattati distillato intermedio, frazioni leggere della distillazione; Gasolio - non specificato||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.632_V0|97862-97-0|97862-97-0|Petrolato (petrolio), trattato con carbone; Combinazione complessa di idrocarburi ottenuta dal trattamento di petrolato di petrolio con carbone attivo per eliminare costituenti polari in tracce ed impurezze. E' costituita prevalentemente da idrocarburi sa|C|0|1|||||||Petrolato (petrolio), trattato con carbone||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.633_V0|98-01-1|98-01-1|2-furaldeide; Furfurale|C|0|1|||||||2-furaldeide||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.634_V0|98-07-7|98-07-7|α,α,α-triclorotoluene; benzotricloruro|C|0|1|||||||α,α,α-triclorotoluene; benzotricloruro||||01/01/2007 00:00|
spisal.esposti.sostanze.ncas.635_V0|98219-46-6|98219-46-6|Nafta (petrolio), leggera da steam cracking, debenzenata, trattata termicamente; Nafta con basso punto di ebollizione - non specificata; Combinazione complessa di idrocarburi ottenuta per trattamento e distillazione di nafta di petrolio debenzenata legger|C|0|1|||||||Nafta (petrolio), leggera da steam cracking, debenzenata, trattata termicamente; Nafta con basso punto di ebollizione - non specificata||||01/01/2007 00:00|
