#CODEVALUEMODEL=CodeValueLaw|CODESYSTEMID=Legge81|CODESYSTEMNAME=Legge81|CODESYSTEMDISPLAYNAME=Legge81|VERSION=0|DESCRIPTION=Legge 81|LANGUAGE=it|AUTHORITYNAME=Insiem Mercato SpA|AUTHORITYDESCRIPTION=Insiem Mercato SpA|AUTHORITYCONTACTINFORMATION=Insiem Mercato SpA|VALIDFROM=31/07/2013 12:00
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Arresto]|EXTENSION[Classificazione]|EXTENSION[CodiceContravventore]|EXTENSION[Comma]|EXTENSION[Corpo]|EXTENSION[DescrizioneContravventore]|EXTENSION[ImportoMax]|EXTENSION[ImportoMin]|EXTENSION[Lettera]|EXTENSION[NotaContravventore]|EXTENSION[NotaPrescrizione]|EXTENSION[NotaViolazione]|EXTENSION[SanzionatoDa]|EXTENSION[Sanzione]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|VALID FROM|VALID TO
7639.1.3.1.26844|2684425|25 - 1 - n - Obblighi del medico competente|Obblighi del medico competente|C|0|1|||||1|Il medico competente comunica, mediante autocertificazione, il possesso dei titoli e requisiti di cui all'articolo 38 al Ministero del lavoro, della salute e delle politiche sociali entro il termine di sei mesi dalla data di entrata in vigore del presente decreto||||n|||||||||03/12/2013 16:29|
7639.1.3.1.26961|2696125|25 - 1 - a - Obblighi del medico competente|Obblighi del medico competente|C|0|1||arresto fino a tre mesi||M|1|Il medico competente collabora con il datore di lavoro e con il servizio di prevenzione e protezione alla valutazione dei rischi, anche ai fini della programmazione, ove necessario, della sorveglianza sanitaria, alla predisposizione della attuazione delle misure per la tutela della salute e della integrità psico-fisica dei lavoratori, all'attività di formazione e informazione nei confronti dei lavoratori, per la parte di competenza, e alla organizzazione del servizio di primo soccorso considerando i particolari tipi di lavorazione ed esposizione e le peculiari modalità organizzative del lavoro. Collabora inoltre alla attuazione e valorizzazione di programmi volontari di 'promozione della salute', secondo i principi della responsabilità sociale -|Medico competente|1753,6|438,4|a||||Articolo 58-1-c|ammenda da 438,4 a 1753,6 euro||||03/12/2013 16:29|
7639.1.3.1.26962|2696225|25 - 1 - b - Obblighi del medico competente|Obblighi del medico competente|C|0|1||arresto fino a due mesi||M|1|Il medico competente programma ed effettua la sorveglianza sanitaria di cui all'articolo 41 attraverso protocolli sanitari definiti in funzione dei rischi specifici e tenendo in considerazione gli indirizzi scientifici pi— avanzati -|Medico competente|1315,2|328,8|b||||Articolo 58-1-b|ammenda  da 328,8 a 1315,2 euro||||03/12/2013 16:29|
7639.1.3.1.26963|2696325|25 - 1 - c - OBBLIGHI DEL MEDICO COMPETENTE|OBBLIGHI DEL MEDICO COMPETENTE|C|0|1||arresto fino a due mesi||M|1|Il medico competente istituisce, aggiorna e custodisce, sotto la propria responsabilità, una cartella sanitaria e di rischio per ogni lavoratore sottoposto a sorveglianza sanitaria -  tale cartella è conservata con salvaguardia del segreto professionale e, salvo il tempo strettamente necessario per l'esecuzione della sorveglianza sanitaria e la trascrizione dei relativi risultati, presso il luogo di custodia concordato al momento della nomina del medico competente -|Medico competente|1315,2|328,8|c||||Articolo 58-1-b|ammenda  da 328,8 a 1315,2 euro||||03/12/2013 16:29|
7639.1.3.1.26967|2696725|25 - 1 - d - Obblighi del medico competente|Obblighi del medico competente|C|0|1||arresto fino a un mese||M|1|Il medico competente consegna al datore di lavoro, alla cessazione dell'incarico, la documentazione sanitaria in suo possesso, nel rispetto delle disposizioni di cui al decreto legislativo del 30 giugno 2003 n. 196 e con salvaguardia del segreto professionale -|Medico competente|876,8|219,2|d||||Articolo 58-1-a|ammenda da 219,2 a euro 876,8||||03/12/2013 16:29|
7639.1.3.1.26971|2697125|25 - 1 - e - Obblighi del medico competente|Obblighi del medico competente|C|0|1||||DD|1|Il medico competente consegna al lavoratore, alla cessazione del rapporto di lavoro, copia della cartella sanitaria e di rischio, e gli fornisce le informazioni necessarie relative alla conservazione della medesima -  l'originale della cartella sanitaria e di rischio va conservata, nel rispetto di quanto disposto dal decreto legislativo 30 giugno 2003, n. 196, da parte del datore di lavoro, per almeno dieci anni, salvo il diverso termine previsto da altre disposizioni del presente decreto -|Datori di lavoro e dirigenti|1972,8|548|e||||Articolo 55-5-h|sanzione amministrativa pecuniaria da 548 a 1972,8 euro||||03/12/2013 16:29|
7639.1.3.1.26978|2697818|18 - 1 - b - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1|||||1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono designare preventivamente i lavoratori incaricati dell'attuazione delle misure di prevenzione incendi e lotta antincendio, di evacuazione dei luoghi di lavoro in caso di pericolo grave e immediato, di salvataggio, di primo soccorso e, comunque, di gestione dell'emergenza -||||b|||||||||03/12/2013 16:29|
7639.1.3.1.26980|2698018|18 - 1 - d - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||arresto da due a quattro mesi||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono fornire ai lavoratori i necessari e idonei dispositivi di protezione individuale, sentito il responsabile del servizio di prevenzione e protezione e il medico competente, ove presente -|Datori di lavoro e dirigenti|6576|1644|d||||Articolo 55-5-d|ammenda da 1644 a 6576 euro||||03/12/2013 16:29|
7639.1.3.1.26981|2698118|18 - 1 - e - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||arresto da due a quattro mesi||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono prendere le misure appropriate affinch‚ soltanto i lavoratori che hanno ricevuto adeguate istruzioni e specifico addestramento accedano alle zone che li espongono ad un rischio grave e specifico -|Datori di lavoro e dirigenti|5699,2|1315,2|e||||Articolo 55-5-c|ammenda da 1315,2 a 5699,2 euro||||03/12/2013 16:29|
7639.1.3.1.26983|2698318|18 - 1 - h - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1|||||1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono adottare le misure per il controllo delle situazioni di rischio in caso di emergenza e dare istruzioni affinch‚ i lavoratori, in caso di pericolo grave, immediato ed inevitabile, abbandonino il posto di lavoro o la zona pericolosa -||||h|||||||||03/12/2013 16:29|
7639.1.3.1.26984|2698418|18 - 1 - m - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1|||||1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono astenersi, salvo eccezione debitamente motivata da esigenze di tutela della salute e sicurezza, dal richiedere ai lavoratori di riprendere la loro attività in una situazione di lavoro in cui persiste un pericolo grave e immediato||||m|||||||||03/12/2013 16:29|
7639.1.3.1.26985|2698518|18 - 1 - n - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono consentire ai lavoratori di verificare, mediante il rappresentante dei lavoratori per la sicurezza, l'applicazione delle misure di sicurezza e di protezione della salute -|Datori di lavoro e dirigenti|4384|2192|n||||Articolo 55-5-e|ammenda da 2192 a 4384 euro||||03/12/2013 16:29|
7639.1.3.1.27001|2700118|18 - 1 - o - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||arresto da due a quattro mesi||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3, e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono consegnare tempestivamente al rappresentante dei lavoratori per la sicurezza, su richiesta di questi e per l'espletamento della sua funzione, copia del documento di cui all'articolo 17, comma 1, lettera a), anche su supporto informatico come previsto dall'articolo 53, comma 5, nonch‚ consentire al medesimo rappresentante di accedere ai dati di cui alla lettera r) -  il documento è consultato esclusivamente in azienda -|Datori di lavoro e dirigenti|4384|822|o||||Articolo 55-5-a|ammenda da 822 a 4384 euro||||03/12/2013 16:29|
7639.1.3.1.27002|2700218|18 - 1 - p - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono elaborare il documento di cui all'articolo 26, comma 3, anche su supporto informatico come previsto dall'articolo 53, comma 5, e, su richiesta di questi e per l'espletamento della sua funzione, consegnarne tempestivamente copia ai rappresentanti dei lavoratori per la sicurezza -  il documento è consultato esclusivamente in azienda -|Datori di lavoro e dirigenti|4384|2192|p||||Articolo 55-5-e|ammenda da 2192 a 4384 euro||||03/12/2013 16:29|
7639.1.3.1.27003|2700318|18 - 1 - r - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD2|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono comunicare in via telematica all'INAIL e all'IPSEMA, nonch‚ per loro tramite, al sistema informativo nazionale per la prevenzione nei luoghi di lavoro di cui all'articolo 8, entro 48 ore dalla ricezione del certificato medico, a fini statistici e informativi, i dati e le informazioni relativi agli infortuni sul lavoro che comportino l'assenza dal lavoro di almeno un giorno, escluso quello dell'evento e, a fini assicurativi, quelli relativi agli infortuni sul lavoro che comportino un'assenza dal lavoro superiore a tre giorni -  l'obbligo di comunicazione degli infortuni sul lavoro che comportino un'assenza dal lavoro superiore a tre giorni si considera comunque assolto per mezzo della denuncia di cui all'articolo 53 del testo unico delle disposizioni per l'assicurazione obbligatoria contro gli infortuni sul lavoro e le malattie professionali, di cui al d.P.R. 30 giugno 1965, n. 1124 -|Datori di lavoro e dirigenti (infortuni superiori a tre giorni)|4932|1096||81/08 - prima di agosto 2009|||Articolo 55-5-g|sanzione amministrativa pecuniaria da 1096 a 4932 euro||||03/12/2013 16:29|
7639.1.3.1.27004|2700418|18 - 1 - u - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1|||||1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono nell'ambito dello svolgimento di attività in regime di appalto e di subappalto, munire i lavoratori di apposita tessera di riconoscimento, corredata di fotografia, contenente le generalità del lavoratore e l'indicazione del datore di lavoro -||||u|||||||||03/12/2013 16:29|
7639.1.3.1.27005|2700518|18 - 1 - v - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono nelle unità produttive con pi— di 15 lavoratori, convocare la riunione periodica di cui all'articolo 35 -|Datori di lavoro e dirigenti|4384|2192|v||||Articolo 55-5-e|ammenda da 2192 a 4384 euro||||03/12/2013 16:29|
7639.1.3.1.27006|2700618|18 - 1 - z - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||arresto da due a quattro mesi||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono aggiornare le misure di prevenzione in relazione ai mutamenti organizzativi e produttivi che hanno rilevanza ai fini della salute e sicurezza del lavoro, o in relazione al grado di evoluzione della tecnica della prevenzione e della protezione -|Datori di lavoro e dirigenti|6576|1644|z||||Articolo 55-5-d|ammenda da 1644 a 6576 euro||||03/12/2013 16:29|
7639.1.3.1.27007|2700718|18 - 1 - aa - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono comunicare in via telematica all'INAIL e all'IPSEMA, nonch‚ per loro tramite, al sistema informativo nazionale per la prevenzione nei luoghi di lavoro di cui all'articolo 8, in caso di nuova elezione o designazione, i nominativi dei rappresentanti dei lavoratori per la sicurezza -  in fase di prima applicazione l'obbligo di cui alla presente lettera riguarda i nominativi dei rappresentanti dei lavoratori già eletti o designati -|Datori di lavoro e dirigenti|328,8|54,8|aa||||Articolo 55-5-l|sanzione amministrativa pecuniaria da 54,8 a 328,8 euro||||03/12/2013 16:29|
7639.1.3.1.27008|2700818|18 - 1 - bb - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD|1|Il datore di lavoro, che esercita le attività di cui all'articolo 3 e i dirigenti, che organizzano e dirigono le stesse attività secondo le attribuzioni e competenze ad essi conferite, devono vigilare affinch‚ i lavoratori per i quali vige l'obbligo di sorveglianza sanitaria non siano adibiti alla mansione lavorativa specifica senza il prescritto giudizio di idoneità.|Datori di lavoro e dirigenti|4932|1096|bb||||Articolo 55-5-g|sanzione amministrativa pecuniaria da 1096 a 4932 euro||||03/12/2013 16:29|
7639.1.3.1.27009|2700918|18 - 2 - a - Obblighi del datore di lavoro e del dirigente|Obblighi del datore di lavoro e del dirigente|C|0|1||||DD|2|Il datore di lavoro fornisce al servizio di prevenzione e protezione ed al medico competente informazioni in merito alla natura dei rischi -|Datori di lavoro e dirigenti|4932|1096|a||||Articolo 55-5-g|sanzione amministrativa pecuniaria da 1096 a 4932 euro||||03/12/2013 16:29|
