CODE|NAME
91.02.1|MICOBATTERI DA COLTURA IDENTIFICAZIONE MEDIANTE IBRIDAZIONE  (Previa reazione polimerasica a catena).
91.02.2|MICOBATTERI IN CAMPIONI BIOLOGICI DIVERSI ESAME COLTURALE. Metodo radiometrico e non radiometrico
91.02.3|MICOBATTERI IN CAMPIONI BIOLOGICI VARI ESAME COLTURALE IN TERRENO SOLIDO.
91.02.4|MICOBATTERI IN CAMPIONI BIOLOGICI RICERCA MICROSCOPICA. (previa colorazione per microrganismi alcool acido resistenti)
91.02.5|MICOPLASMA PNEUMONIAE ANTICORPI (E.I.A.).
91.03.1|MICOPLASMA PNEUMONIAE ANTICORPI (Titolazione mediante I.F.).
91.03.2|MICOPLASMA PNEUMONIAE DA COLTURA IDENTIFICAZIONE BIOCHIMICA.
91.03.3|MICOPLASMA PNEUMONIAE DA COLTURA IDENTIFICAZIONE SIEROLOGICA.
91.03.4|MICOPLASMA PNEUMONIAE IN MATERIALI BIOLOGICI DIVERSI ESAME COLTURALE.
91.03.5|NEISSERIA GONORRHOEAE  IN MATERIALI BIOLOGICI ESAME COLTURALE NAS.
91.03.6|MICOPLASMI/UREAPLASMA  RICERCA E IDENTIFICAZIONE.
91.04.1|NEISSERIA MENINGITIDIS ESAME COLTURALE IN MATERIALI BIOLOGICI.
91.04.2|NEISSERIAE IDENTIFICAZIONE BIOCHIMICA.
91.04.3|NEISSERIA MENINGITIDIS DA COLTURA IDENTIFICAZIONE SIEROLOGICA.
91.04.4|PARASSITI [ELMINTI, PROTOZOI] NEL SANGUE ESAME MICROSCOPICO (Giemsa).
91.04.5|PARASSITI [ELMINTI, PROTOZOI, ECTOPARASSITI] IN MATERIALI BIOLOGICI DIVERSI ESAME MACROSCOPICO E  MICROSCOPICO NAS.
91.05.1|PARASSITI INTESTINALI [ELMINTI, PROTOZOI]  RICERCA MACRO E MICROSCOPICA.
91.05.2|'PARASSITI INTESTINALI [PROTOZOI] RICERCA MICROSCOPICA (Colorazione tricromica o Ematossilina ferrica o Giemsa).
91.05.3|PARASSITI INTESTINALI [PROTOZOI] ESAME COLTURALE (Coltura xenica).
91.05.4|PARASSITI INTESTINALI RICERCA MICROSCOPICA  (Previa concentraz. o arricchim.).
91.05.5|PLASMODI DELLA MALARIA NEL SANGUE RICERCA  MICROSCOPICA (Giemsa). Striscio sottile e goccia spessa
91.05.6|PLASMODI DELLA MALARIA NEL SANGUE RICERCA DIRETTA ANTIGENI (Metodi immunologici).
91.06.1|PLASMODI DELLA MALARIA ANTIGENI O ANTICORPI.
91.06.2|PNEUMOCYSTIS CARINII IN SECREZIONI RESPIRATORIE ESAME MICROSCOPICO. Esame microscopico dopo concentrazione o arricchimen
91.06.3|PNEUMOCYSTIS CARINII IN SECREZIONI RESPIRATORIE RICERCA DIRETTA. (Metodi immunologici)
91.06.4|PROTOZOI, ELMINTI IN MATERIALI BIOLOGICI DIVERSI ESAME COLTURALE NAS.
91.06.5|RICKETTSIE ANTICORPI (Titolazione mediante I.F.).
91.06.6|RICKETTSIE ANTICORPI IgG o Ig Totali. Per antigene.La prestazione sotituisce cod.91.06.5.
91.06.7|RICKETTSIE ANTICORPI IgM. Per antigene. La prestazione sotituisce cod.91.06.5.
91.07.1|RICKETTSIE ANTICORPI [ANTI PROTEUS SPP.] (Titolazione mediante agglutin.) [WEIL-FELIX].
91.07.2|SALMONELLE ANTICORPI (E.I.A.).
91.07.3|SALMONELLE ANTICORPI (Titolazione mediante agglutinazione) [WIDAL] Antigeni 0, Antigeni H.
91.07.4|SALMONELLE DA COLTURA IDENTIFICAZIONE SIEROLOGICA DI GRUPPO.
91.07.5|SALMONELLE DA COLTURA IDENTIFICAZIONE SIEROLOGICA (Antigeni Somatici e Flagellari).
91.07.6|SALMONELLA NELLE FECI ESAME COLTURALE.
91.08.1|SALMONELLE E BRUCELLE ANTICORPI (Titolazione mediante agglutin.) [WIDAL-WRIGHT].
91.08.2|SCHISTOSOMA ANTICORPI.
91.08.3|SHIGELLE DA COLTURA IDENTIFICAZIONE BIOCHIMICA E SIEROLOGICA.
91.08.4|STREPTOCOCCO AGALACTIAE NEL TAMPONE VAGINALE E/O RETTALE ESAME COLTURALE.
91.08.5|STREPTOCOCCO ANTICORPI ANTI ANTISTREPTOLISINA-O [T.A.S.].
91.08.7|STRONGYLOIDES STERCORALIS  RICERCA LARVE NELLE FECI. (Esame colurale o Baermann)
91.08.8|TAENIA SOLIUM [CISTICERCOSI] ANTICORPI.
91.08.9|TAENIA SOLIUM [CISTICERCOSI] IMMUNOBLOTTING  (Saggio di comferma).
91.08.A|TOSSINA DIFTERICA ANTICORPI.
91.08.B|TOSSINA TETANICA ANTICORPI.
91.09.1|STREPTOCOCCO ANTICORPI ANTI DNAsi B.
91.09.2|STREPTOCOCCUS PYOGENES NEL TAMPONE OROFARINGEO  ESAME COLTURALE.
91.09.3|TOXOCARA ANTICORPI (E.I.A.).
91.09.4|TOXOPLASMA ANTICORPI (E.I.A.).
91.09.5|TOXOPLASMA ANTICORPI (Titolazione mediante agglutinazione) [TEST DI FULTON].
91.09.6|TOXOPLASMA ANTICORPI IgG o Ig Totali.
91.09.7|STRONGYLOIDES ANTICORPI (I.F.).
91.10.1|TOXOPLASMA ANTICORPI (Titolazione mediante I.F.).
91.10.2|TREPONEMA PALLIDUM ANTICORPI (E.I.A.).
91.10.3|TREPONEMA PALLIDUM ANTICORPI (I.F.) [FTA-ABS].
91.10.4|TREPONEMA PALLIDUM ANTICORPI (Ricerca qualitat. mediante emoagglutin. passiva) [TPHA].
91.10.5|TREPONEMA PALLIDUM ANTICORPI (Ricerca quantit. mediante emoagglutin. passiva) [TPHA].
91.10.6|TREPONEMA PALLIDUM - TEST DI NELSON-MEYER.
91.11.1|TREPONEMA PALLIDUM ANTICORPI ANTI CARDIOLIPINA (Flocculazione) [VDRL] [RPR].
91.11.2|TRICHOMONAS VAGINALIS NEL SECRETO VAGINALE ESAME COLTURALE.
91.11.3|VIBRIO NELLE FECI  ESAME COLTURALE.
91.11.4|VIBRIO DA COLTURA IDENTIFICAZIONE BIOCHIMICA  E SIEROLOGICA.
91.11.5|VIRUS ACIDI NUCLEICI IN MATERIALI BIOLOGICI IBRIDAZIONE  NAS (Previa reazione polimerasica a catena).
91.11.7|URINOCOLTURA SU TRE CAMPIONI - TEST DI STAMEY. Comprensiva di: ricerca Trichomonas. Clamidia, Micoplasma
91.12.1|VIRUS ACIDI NUCLEICI IN MATERIALI BIOLOGICI IBRIDAZIONE  NAS (Previa Retrotrascrizione-Reazione polimerasica a catena).
91.12.2|VIRUS ACIDI NUCLEICI IN MATERIALI BIOLOGICI IBRIDAZIONE DIRETTA NAS.
91.12.3|VIRUS ADENOVIRUS ANTICORPI (E.I.A.).
91.12.4|VIRUS ADENOVIRUS ANTICORPI (Titolazione mediante F.C.).
91.12.5|VIRUS ADENOVIRUS IN MATERIALI BIOLOGICI ESAME COLTURALE (Metodo rapido).
91.13.1|VIRUS ANTICORPI PER ANTIGENI VIRALI E NON VIRALI NAS.
91.13.3|VIRUS ANTIGENI IN MATERIALI BIOLOGICI  RICERCA DIRETTA (Agglutinazione passiva). Adenovirus, Rotavirus, Virus dell'appar
91.13.4|VIRUS ANTIGENI IN MATERIALI BIOLOGICI RICERCA DIRETTA (E.I.A.). Adenovirus, Parvovirus B19, Rotavirus
91.13.5|VIRUS ANTIGENI IN MATERIALI BIOLOGICI RICERCA DIRETTA (I.F.). Citomegalovirus, Herpes, Virus dell' apparato respiratorio
91.13.6|VIRUS ANTICORPI PER ANTIGENI VIRALI E NON VIRALI. TITOLAZIONE MEDIANTE F.C. - SOSTITUISCE PREST. 91.13.1
91.13.7|VIRUS O BATTERI ANTICORPI IMMUNOBLOTTING (SAGGIO DI CONFERMA) - SOSTITUISCE PREST. 91.13.2.
91.14.1|VIRUS CITOMEGALOVIRUS ANTICORPI. IgG (E.I.A.)
91.14.2|VIRUS CITOMEGALOVIRUS ANTICORPI (Titolazione mediante F.C.).
91.14.3|VIRUS CITOMEGALOVIRUS ANTICORPI IgM  (E.I.A.).
91.14.4|VIRUS CITOMEGALOVIRUS DA COLTURA IDENTIFICAZIONE  MEDIANTE IBRIDAZIONE.
91.14.5|VIRUS CITOMEGALOVIRUS IN MATERIALI BIOLOGICI DIVERSI RICERCA MEDIANTE ESAME COLTURALE (Metodo rapido).
91.15.1|VIRUS CITOMEGALOVIRUS NEL LATTE MATERNO E NEL TAMPONE FARINGEO  ESAME COLTURALE (Metodo tradizionale).
91.15.2|VIRUS CITOMEGALOVIRUS NEL SANGUE ACIDI NUCLEICI IDENTIFICAZIONE MEDIANTE IBRIDAZIONE.
91.15.3|VIRUS CITOMEGALOVIRUS NEL SANGUE ESAME COLTURALE (Metodo tradizionale).
91.15.4|VIRUS CITOMEGALOVIRUS NELL' URINA  ESAME COLTURALE (Metodo tradizionale).
91.15.5|VIRUS CITOMEGALOVIRUS NELL' URINA ACIDI NUCLEICI IDENTIFICAZIONE MEDIANTE IBRIDAZIONE.
91.16.1|VIRUS COXSACKIE [B1, B2, B3, B4, B5, B6] ANTICORPI (Titolazione mediante F.C.).
91.16.2|VIRUS COXSACKIE [B1, B2, B3, B4, B5, B6] ANTICORPI (Titolazione mediante I.F.).
91.16.3|VIRUS DA COLTURA IDENTIFICAZIONE (mediante I.F.). Citomegalovirus, Herpes, Virus dell'apparato respiratorio
91.16.4|VIRUS DA COLTURA IDENTIFICAZIONE (mediante M. E.). Virus dell'apparato gastroenterico
91.16.5|VIRUS DA COLTURA IDENTIFICAZIONE (mediante Neutralizzazione). Virus dell'apparato gastroenterico
91.17.1|VIRUS EPATITE A [HAV] ANTICORPI.
91.17.2|VIRUS EPATITE A [HAV] ANTICORPI IgM.
91.17.3|VIRUS EPATITE B [HBV] ACIDI NUCLEICI IBRIDAZIONE (Previa reazione polimerasica a catena).
91.17.4|VIRUS EPATITE B [HBV] ACIDI NUCLEICI IBRIDAZIONE DIRETTA.
91.17.5|VIRUS EPATITE B [HBV] ANTICORPI HBcAg.
91.18.1|VIRUS EPATITE B [HBV] ANTICORPI HBcAg  IgM.
91.18.2|VIRUS EPATITE B [HBV] ANTICORPI HBeAg.
91.18.3|VIRUS EPATITE B [HBV] ANTICORPI HBsAg.
91.18.4|VIRUS EPATITE B [HBV] ANTIGENE HBeAg.
91.18.5|VIRUS EPATITE B [HBV] ANTIGENE HBsAg.
91.19.1|VIRUS EPATITE B [HBV] ANTIGENE HBsAg (Saggio di conferma).
91.19.2|VIRUS EPATITE B [HBV] DNA-POLIMERASI.
91.19.3|VIRUS EPATITE C [HCV] ANALISI QUALITATIVA DI HCV RNA.
91.19.4|VIRUS EPATITE C [HCV] ANALISI QUANTITATIVA DI HCV RNA.
91.19.5|VIRUS EPATITE C [HCV] ANTICORPI.
91.20.1|VIRUS EPATITE C [HCV] IMMUNOBLOTTING (Saggio di conferma).
91.20.2|VIRUS EPATITE C [HCV] TIPIZZAZIONE GENOMICA.
91.20.3|VIRUS EPATITE DELTA [HDV] ANTICORPI.
91.20.4|VIRUS EPATITE DELTA [HDV] ANTICORPI IgM.
91.20.5|VIRUS EPATITE DELTA [HDV] ANTIGENE HDVAg.
91.21.1|VIRUS EPSTEIN BARR [EBV] ANTICORPI (EA o EBNA o VCA) (E.I.A.).
91.21.2|VIRUS EPSTEIN BARR [EBV] ANTICORPI (EA o EBNA o VCA) (Titolazione mediante I.F.). .
91.21.3|VIRUS EPSTEIN BARR [EBV] ANTICORPI ETEROFILI (Test rapido).
91.21.4|VIRUS EPSTEIN BARR [EBV] ANTICORPI ETEROFILI [R. PAUL BUNNEL DAVIDSOHN].
91.21.5|VIRUS HERPES ANTICORPI (Titolazione mediante F.C.).
91.22.1|VIRUS HERPES SIMPLEX (TIPO 1 o 2) ANTICORPI.
91.22.2|VIRUS IMMUNODEF. ACQUISITA [HIV ] ANALISI QUALITATIVA DI RNA (Previa reazione polimerasica a catena).
91.22.3|VIRUS IMMUNODEF. ACQUISITA [HIV ] ANALISI QUANTITATIVA DI RNA (Previa reazione polimerasica a catena).
91.22.4|VIRUS IMMUNODEF. ACQUISITA [HIV 1-2] ANTICORPI.
91.22.5|VIRUS IMMUNODEF. ACQUISITA [HIV 1-2] ANTICORPI  IMMUNOBLOTTING (Saggio di conferma).
91.23.1|VIRUS IMMUNODEF. ACQUISITA [HIV 1] ANTICORPI  IMMUNOBLOTTING (Saggio di conferma).
91.23.2|VIRUS IMMUNODEF. ACQUISITA [HIV 1] ANTICORPI ANTI ANTIGENE  P24 (E.I.A.).
91.23.3|VIRUS IMMUNODEF. ACQUISITA [HIV 1] ANTIGENE P24 (E.I.A.).
91.23.4|VIRUS IMMUNODEF. ACQUISITA [HIV 1] ANTIGENE P24 DA COLTURE LINFOCITARIE (E.I.A.).
91.23.5|VIRUS IMMUNODEF. ACQUISITA [HIV 2] ANTICORPI IMMUNOBLOTTING (Saggio di conferma).
91.24.1|VIRUS IN MATERIALI BIOLOGICI ESAME COLTURALE (Metodo rapido).
91.24.2|VIRUS IN MATERIALI BIOLOGICI ESAME COLTURALE (Metodo tradizionale). Herpes, Herpes/Varicella, Virus dell'app. gastroente
91.24.3|VIRUS MORBILLO ANTICORPI (E.I.A.).
91.24.4|VIRUS MORBILLO ANTICORPI (I.F.).
91.24.5|VIRUS MORBILLO ANTICORPI (Titolazione mediante F.C.).
91.24.9|VIRUS PAPILLOMAVIRUS (HPV) Analisi qualitativa DNA. (Inclusa estrazione, amplificazione, rivelazione).
91.24.A|VIRUS PAPILLOMAVIRUS (HPV) IN MATERIALI BIOLOGICI IBRIDAZIONE DIRETTA.
91.24.B|VIRUS PAPILLOMAVIRUS (HPV) tipizzazione genomica. (Inclusa estrazione, amplificazione,  rivelazione previa digestione co
91.24.S|VIRUS PAPILLOMAVIRUS (HPV) Ricerca di DNA per tipi ad alto rischio nell'ambito dei programmi organizzati di screening ce
91.25.1|VIRUS PAROTITE ANTICORPI (E.I.A.).
91.25.2|VIRUS PAROTITE ANTICORPI (I.F.).
91.25.3|VIRUS PAROTITE ANTICORPI (Titolazione mediante F.C.).
91.25.4|VIRUS PARVOVIRUS B19 ANTICORPI (E.I.A.).
91.25.5|VIRUS RESPIRATORIO SINCIZIALE ANTICORPI (E.I.A.).
91.26.1|VIRUS RESPIRATORIO SINCIZIALE ANTICORPI (I.F.).
91.26.2|VIRUS RESPIRATORIO SINCIZIALE ANTICORPI (Titolazione mediante F.C.).
91.26.3|VIRUS RETROVIRUS ANTICORPI ANTI HTLV1-HTLV2.
91.26.4|VIRUS ROSOLIA ANTICORPI IgG
91.26.5|VIRUS ROSOLIA ANTICORPI (Titolazione mediante I.H.A.).
91.26.6|VIRUS ROSOLIA ANTICORPI IgM (E.I.A.).
91.27.1|VIRUS VARICELLA ZOSTER ANTICORPI (E.I.A.).
91.27.2|VIRUS VARICELLA ZOSTER ANTICORPI (I.F.).
91.27.3|VIRUS VARICELLA ZOSTER ANTICORPI (Titolazione mediante F.C.).
91.27.4|YERSINIA DA COLTURA IDENTIFICAZIONE BIOCHIMICA.
91.27.5|YERSINIA NELLE FECI ESAME COLTURALE.
91.28.1|ANALISI CITOGENETICA PER PATOLOGIA DA FRAGILITA' CROMOSOMICA. Con agente clastogenico "in vitro".
91.28.2|ANALISI CITOGENETICA PER RICERCA SITI FRAGILI.
91.28.3|ANALISI CITOGENETICA PER SCAMBI DI CROMATIDI FRATELLI.
91.28.4|ANALISI CITOGENETICA PER STUDIO MOSAICISMO CROMOSOMICO.
91.28.5|ANALISI CITOGENETICA PER STUDIO RIARRANGIAMENTI CROMOSOMICI INDOTTI.
91.29.1|ANALISI DEL DNA ED IBRIDAZIONE CON SONDA MOLECOLARE (Southern blot).
91.29.2|ANALISI DEL DNA PER POLIMORFISMO. Con reazione polimerasica a catena, digestione enzimatica ed elettroforesi
91.29.3|ANALISI DI MUTAZIONE DEL DNA. Con reazione polimerasica a catena e elettroforesi
91.29.4|ANALISI DI MUTAZIONE DEL DNA. Con reazione polimerasica a catena e ibridazione con sonde non radiomarcate
91.29.5|ANALISI DI MUTAZIONE DEL DNA. Con reazione polimerasica a catena e ibridazione con sonde radiomarcate
91.30.1|ANALISI DI MUTAZIONI DEL DNA. Con Reverse Dot Blot (da 2 a 10 mutazioni)
91.30.2|ANALISI DI POLIMORFISMI (str, VNTR). Con reazione polimerasica a catena ed elettroforesi (per locus)
91.30.3|ANALISI  DI SEGMENTI DI DNA MEDIANTE SEQUENZIAMENTO. (Blocchi di circa 400 bp)
91.30.4|CARIOTIPO  AD ALTA RISOLUZIONE. 1 Tecnica di bandeggio (Risoluzione non inferiore alle 550 bande)
91.30.5|CARIOTIPO DA METAFASI DI FIBROBLASTI O DI ALTRI TESSUTI (Mat. abortivo, ecc.). 1 Tecnica di bandeggio (Risoluzione non i
91.30.C|ANALISI GENETICA DELLA FIBROSI CISTICA (Screening Fibrosi Cistica)
91.31.1|CARIOTIPO DA METAFASI DI LIQUIDO AMNIOTICO. 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande)
91.31.2|CARIOTIPO DA METAFASI LINFOCITARIE. 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande)
91.31.3|CARIOTIPO DA METAFASI SPONTANEE DI MIDOLLO OSSEO. 1 Tecnica di bandeggio (Risoluzione non inferiore alle 320 bande)
91.31.4|CARIOTIPO DA METAFASI SPONTANEE DI VILLI CORIALI. 1 Tecnica di bandeggio (Risoluzione non inferiore alle 300 bande)
91.31.5|COLORAZIONE AGGIUNTIVA IN BANDE: Actinomicina D.
91.32.1|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio C.
91.32.2|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio G.
91.32.3|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio G ad alta risoluzione.
91.32.4|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio NOR.
91.32.5|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio Q.
91.33.1|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio R.
91.33.2|COLORAZIONE AGGIUNTIVA IN BANDE: Bandeggio T.
91.33.3|COLORAZIONE AGGIUNTIVA IN BANDE: Distamicina A.
91.33.4|COLTURA DI AMNIOCITI.
91.33.5|COLTURA DI CELLULE DI ALTRI TESSUTI.
91.34.1|COLTURA DI FIBROBLASTI.
91.34.2|COLTURA DI LINEE CELLULARI STABILIZZATE CON VIRUS.
91.34.3|COLTURA DI LINEE LINFOCITARIE STABILIZZATE CON VIRUS O INTERLEUCHINA.
91.34.4|COLTURA DI LINFOCITI FETALI CON PHA.
91.34.5|COLTURA DI LINFOCITI PERIFERICI CON PHA O ALTRI MITOGENI.
91.35.1|COLTURA DI MATERIALE ABORTIVO.
91.35.2|COLTURA SEMISOLIDA DI CELLULE EMOPOIETICHE. BFU-E, CFU-GM, CFUGEMM (Ciascuna)
91.35.3|COLTURA DI VILLI CORIALI (A breve termine).
91.35.4|COLTURA DI VILLI CORIALI.
91.35.5|COLTURA PER STUDIO DEL CROMOSOMA X  A REPLICAZIONE TARDIVA. Linfociti periferici, cellule di altri tessuti
91.35.6|CONSULENZA COLLEGATA AL TEST GENETICO.
91.36.1|CONSERVAZIONE DI CAMPIONI DI DNA O DI RNA.
91.36.2|CRIOCONSERVAZIONE IN AZOTO LIQUIDO DI COLTURE CELLULARI.
91.36.3|CRIOCONSERVAZIONE IN AZOTO LIQUIDO DI CELLULE E TESSUTI.
91.36.4|DIGESTIONE DI DNA CON ENZIMI DI RESTRIZIONE.
91.36.5|ESTRAZIONE DI DNA O DI RNA  (nucleare o mitocondriale). Da sangue periferico, tessuti, colture cellulari, villi coriali
91.37.1|IBRIDAZIONE CON SONDA MOLECOLARE.
91.37.2|IBRIDAZIONE IN SITU (FISH) SU METAFASI, NUCLEI INTERFASICI, TESSUTI. mediante sequenze genomiche in YAC
91.37.3|IBRIDAZIONE IN SITU (FISH) SU METAFASI, NUCLEI INTERFASICI, TESSUTI. mediante sonde molecolari a singola copia in cosmid
91.37.4|IBRIDAZIONE IN SITU (FISH) SU METAFASI, NUCLEI INTERFASICI, TESSUTI. mediante sonde molecolari alfoidi ed altre sequenze
91.37.5|IBRIDAZIONE IN SITU (FISH) SU METAFASI, NUCLEI INTERFASICI, TESSUTI. mediante sonde molecolari painting
91.38.1|RICERCA MUTAZIONE (DGGE). Ricerca heteroduplex (HA)
91.38.2|RICERCA DI MUTAZIONE DEL DNA mediante SSCP. P. Per segmento di DNA
91.38.3|SINTESI DI OLIGONUCLEOTIDI (Ciascuno).
91.38.4|ANALISI DEL DNA CELLULARE PER LO STUDIO CITOMETRICO DEL CICLO CELLULARE E DELLA PLOIDIA.
91.38.5|ES. CITOLOGICO CERVICO VAGINALE [PAP test]. Include eventuale ricerca oncologica, flogistica ed ormonale
91.39.1|ES. CITOLOGICO DA AGOASPIRAZIONE NAS. Per ciascun campione
91.39.2|ES. CITOLOGICO DI ESPETTORATO (Fino a 5 vetrini e/o colorazioni).
91.39.3|ES. CITOLOGICO DI VERSAMENTO o DI LAVAGGIO.(Fino a 5 vetrini e/o colorazioni).
91.39.4|ES. CITOLOGICO URINE PER RICERCA CELLULE NEOPLASTICHE. (Fino a 5 vetrini e/o colorazioni)
91.39.5|ES. ISTOCITOPATOLOGICO ARTICOLAZIONI: Tessuto fibrotendineo. In malattia di Dupuytren e malattia di De Quervain
91.39.7|ESAME CITOLOGICO DI SEDE NAS (Fino a 5 vetrini e/ocolorazioni).
91.39.8|ESAME ISTOCITOPATOLOGICO DI ORGANO NAS
91.40.1|ES. ISTOCITOPATOLOGICO ARTICOLAZIONI: Biopsia sinoviale, biopsia tendinea.
91.40.2|ES. ISTOCITOPATOLOGICO BULBO OCULARE: Biopsia semplice. Per ciascun campione
91.40.3|ES. ISTOCITOPATOLOGICO CAVO ORALE: Biopsia semplice. Per ciascun campione
91.40.4|ES. ISTOPATOLOGICO CUTE. Shave o Punch. Per ciascun campione
91.40.5|ES. ISTOPATOLOGICO CUTE E/O TESSUTI MOLLI: da Biopsia escissionale. Per ciascun campione
91.40.7|ES. ISTOPATOLOGICO CUTE E/O TESSUTI MOLLI: da Escissione di neoformazione. Per ciascuna neoformazione escissa
91.41.2|ES. ISTOCITOPATOLOGICO APP. DIGERENTE: Agobiopsia epatica -. Per ciascun campione
91.41.5|ES. ISTOCITOPATOLOGICO APP. DIGERENTE: Biopsia ghiandola salivare.
91.41.8|ES. ISTOPATOLOGICO APP. DIGERENTE: da Biopsia endoscopica. La prestazione sostituisce cod.91.41.3 e cod. 91.41.4. Per ci
91.41.9|ES. ISTOPATOLOGICO APP. DIGERENTE: da Polipectomia endoscopica. La prestazione sostituisce cod.91.42.1 e cod. 91.42.2. P
91.42.3|ES. ISTOCITOPATOLOGICO APP. MUSCOLO SCHELETRICO: Biopsia incisionale o punch.
91.42.4|ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: Agobiopsia pleurica.
91.42.6|ES. ISTOPATOLOGICO APP. RESPIRATORIO: da Polipectomia endoscopica. La prestazione sostituisce cod. 91.42.5. Per ciascun 
91.42.7|ES. ISTOPATOLOGICO APP. RESPIRATORIO: da Biopsia bronchiale o transbronchiale o polmonare. La prestazione sostituisce co
91.43.3|ES. ISTOPATOLOGICO APP. RESPIRATORIO: da Biopsia laringea. Per ciascun campione
91.43.4|ES. ISTOCITOPATOLOGICO APP. RESPIRATORIO: Biopsia vie aeree (Sedi multiple).
91.43.5|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Agobiopsia ovarica. Per ciascun campione
91.44.1|ES. ISTOPATOLOGICO APP. GENITALE MASCHILE: da Agobiopsia prostatica. Per ciascun campione
91.44.2|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Biopsia annessi testicolari. Per ciascun campione
91.44.3|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Biopsia cervicale e endometriale. (Con raschiamento del canale)
91.44.4|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Biopsia cervice uterina. Per ciascun campione
91.44.5|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Biopsia endometriale (VABRA).
91.45.3|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Biopsia pene. Per ciascun campione
91.45.4|ES. ISTOPATOLOGICO APP. GENITALE MASCHILE: da Biopsia testicolare. Per ciascun campione
91.45.5|ES. ISTOPATOLOGICO APP. GENITALE FEMMINILE: da Biopsia vaginale. Per ciascun campione
91.45.6|ES. ISTOPATOLOGICO APP. GENITALE FEMMINILE: da Biopsia vulvare.La prestazione sostituisce cod.91.46.1 e 91.46.2. Per cia
91.45.7|ES. ISTOPATOLOGICO APP. URINARIO: da Agobiopsia renale. Per ciascun campione
91.45.8|ES. ISTOPATOLOGICO APP. URINARIO: da Biopsia endoscopica vescicale o uretrale. La prestazione sostituisce cod.91.45.1 e 
91.45.9|ES. ISTOPATOLOGICO APP. URINARIO: da Resezione endoscopica di neoformazione vescicale. La prestazione sostituisce cod.91
91.46.3|ES. ISTOCITOPATOLOGICO APP. UROGENITALE: Biopsie cervicali (Sedi multiple). Per ciascun campione
91.46.4|ES. ISTOPATOLOGICO APP. GENITALE FEMMINILE: da Polipectomia endocervicale o endometriale. Per ciascun campione.
91.46.5|ES. ISTOCITOPATOLOGICO MAMMELLA: Biopsia stereotassica. Per ciascun campione
91.47.1|ES. ISTOPATOLOGICO MAMMELLA: da Nodulectomia. Per ciascun campione
91.47.2|ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Agobiopsia linfonodale. Per ciascun campione
91.47.3|ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Agobiopsia linfonodale (Sedi multiple). Per ciascun campione
91.47.4|ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Asportazione di linfonodo superficiale.
91.47.5|ES. ISTOCITOPATOLOGICO SISTEMA EMOPOIETICO: Biopsia osteo midollare. Per ciascun campione
91.47.9|PANNELLO DI IMMUNOFENOTIPIZZAZIONE per diagnosi differenziale e tipizzazione nei casi indicati nella nota - Sostituisce 
91.47.A|PANNELLO DI IMMUNOFENOTIPIZZAZIONE per diagnosi differenziale di patologia tumorale nei casi indicati nella nota - Sosti
91.48.1|ES. ISTOCITOPATOLOGICO SISTEMA ENDOCRINO: Agobiopsia tiroidea. Per ciascun campione
91.48.2|ES. ISTOCITOPATOLOGICO S.N.P.: Biopsia di nervo periferico. Per ciascun campione
91.48.3|ES. ISTOCITOPATOLOGICO ULTRASTRUTTURALE (S.E.M., T.E.M.).
91.48.4|PRELIEVO CITOLOGICO.
91.48.5|PRELIEVO DI SANGUE ARTERIOSO.
91.49.1|PRELIEVO DI SANGUE CAPILLARE.
91.49.2|PRELIEVO DI SANGUE VENOSO.
91.49.3|PRELIEVO MICROBIOLOGICO.
91.49.4|ES. ISTOPATOLOGICO NAS. Da agobiopsia di organo/tessuto superficiale o profondo. Per ciascun campione.
91.49.5|ES. ISTOPATOLOGICO NAS. Da biopsia semplice di organo/tessuto superficiale o profondo. Per ciascun campione.
91.5R.2|DOSAGGIO ACIDI ORGANICI URINARI (NAS) IN GC/MS.
91.5R.3|DOSAGGIO QUANTITATIVO DI UN SINGOLO ACIDO ORGANICO IN LIQUIDI BIOLOGICI MEDIANTE GC/MS CON ISOTOPI STABILI.
91.5R.4|DOSAGGIO ACIDO OROTICO URINARIO.
91.5R.8|CARNITINA LIBERA.
91.5R.9|CARNITINA ESTERIFICATA.
91.5R.A|PROFILO ACILCARNITINE PLASMATICHE CON MS/MS.
91.5R.E|OLIGOSACCARIDI URINARI.
91.5R.G|ACIDI GRASSI A CATENA MOLTO LUNGA (VLCFA).
