#CODEVALUEMODEL=CodeValueAteco|CODESYSTEMID=ATECO|CODESYSTEMNAME=ATECO|CODESYSTEMDISPLAYNAME=ATECO|VERSION=0|DESCRIPTION=ATECO|LANGUAGE=it|AUTHORITYNAME=ITAL-TBS S.P.A.|AUTHORITYDESCRIPTION=ITAL-TBS S.P.A.|AUTHORITYCONTACTINFORMATION=info@italtbs.com|VALIDFROM=01/01/2007 00:00|||||||
ID SUFFIX|CODE|NAME|DESCRIPTION|ELEMENT TYPE|SEQUENCE NUMBER|STATUS|KEYWORDS|EXTENSION[Abbreviation]|EXTENSION[Enable annotation]|EXTENSION[Score]|TRANSLATION[de]|TRANSLATION[en]|TRANSLATION[it]|RELATION[CodeValueCity]|RELATION[CodeValuePhi]|VALID FROM|VALID TO
C.27.3.1.0_V0|27.31.0|27.31.0|Fabbricazione di cavi a fibra ottica|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di cavi a fibra ottica|||01/01/2007 00:00|
C.27.3.1.0.1_V0|27.31.01|27.31.01|Fabbricazione di cavi a fibra ottica per la trasmissione di dati o di immagini|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di cavi a fibra ottica per la trasmissione di dati o di immagini|||01/01/2007 00:00|
C.27.3.1.0.2_V0|27.31.02|27.31.02|Fabbricazione di fibre ottiche|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di fibre ottiche|||01/01/2007 00:00|
C.27.3.2_V0|27.32|27.32|Fabbricazione di altri fili e cavi elettrici ed elettronici|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altri fili e cavi elettrici ed elettronici|||01/01/2007 00:00|
C.27.3.2.0_V0|27.32.0|27.32.0|Fabbricazione di altri fili e cavi elettrici ed elettronici|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altri fili e cavi elettrici ed elettronici|||01/01/2007 00:00|
C.27.3.2.0.0_V0|27.32.00|27.32.00|Fabbricazione di altri fili e cavi elettrici ed elettronici|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altri fili e cavi elettrici ed elettronici|||01/01/2007 00:00|
C.27.3.3_V0|27.33|27.33|Fabbricazione di attrezzature per cablaggio|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di attrezzature per cablaggio|||01/01/2007 00:00|
C.27.3.3.0_V0|27.33.0|27.33.0|Fabbricazione di attrezzature per cablaggio|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di attrezzature per cablaggio|||01/01/2007 00:00|
C.27.3.3.0.1_V0|27.33.01|27.33.01|Fabbricazione di apparecchiature in plastica non conduttiva|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchiature in plastica non conduttiva|||01/01/2007 00:00|
C.27.3.3.0.9_V0|27.33.09|27.33.09|Fabbricazione di altre attrezzature per cablaggio|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altre attrezzature per cablaggio|||01/01/2007 00:00|
C.27.4_V0|27.4|27.4|FABBRICAZIONE DI APPARECCHIATURE PER ILLUMINAZIONE|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||FABBRICAZIONE DI APPARECCHIATURE PER ILLUMINAZIONE|||01/01/2007 00:00|
C.27.4.0_V0|27.40|27.40|Fabbricazione di apparecchiature per illuminazione|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchiature per illuminazione|||01/01/2007 00:00|
C.27.4.0.0_V0|27.40.0|27.40.0|Fabbricazione di apparecchiature per illuminazione|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchiature per illuminazione|||01/01/2007 00:00|
C.27.4.0.0.1_V0|27.40.01|27.40.01|Fabbricazione di apparecchiature di illuminazione e segnalazione per mezzi di trasporto|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchiature di illuminazione e segnalazione per mezzi di trasporto|||01/01/2007 00:00|
C.27.4.0.0.9_V0|27.40.09|27.40.09|Fabbricazione di altre apparecchiature per illuminazione|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altre apparecchiature per illuminazione|||01/01/2007 00:00|
C.27.5_V0|27.5|27.5|FABBRICAZIONE DI APPARECCHI PER USO DOMESTICO|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||FABBRICAZIONE DI APPARECCHI PER USO DOMESTICO|||01/01/2007 00:00|
C.27.5.1_V0|27.51|27.51|Fabbricazione di elettrodomestici|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di elettrodomestici|||01/01/2007 00:00|
C.27.5.1.0_V0|27.51.0|27.51.0|Fabbricazione di elettrodomestici|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di elettrodomestici|||01/01/2007 00:00|
C.27.5.1.0.0_V0|27.51.00|27.51.00|Fabbricazione di elettrodomestici|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di elettrodomestici|||01/01/2007 00:00|
C.27.5.2_V0|27.52|27.52|Fabbricazione di apparecchi per uso domestico non elettrici|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchi per uso domestico non elettrici|||01/01/2007 00:00|
C.27.5.2.0_V0|27.52.0|27.52.0|Fabbricazione di apparecchi per uso domestico non elettrici|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchi per uso domestico non elettrici|||01/01/2007 00:00|
C.27.5.2.0.0_V0|27.52.00|27.52.00|Fabbricazione di apparecchi per uso domestico non elettrici|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchi per uso domestico non elettrici|||01/01/2007 00:00|
C.27.9_V0|27.9|27.9|FABBRICAZIONE DI ALTRE APPARECCHIATURE ELETTRICHE|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||FABBRICAZIONE DI ALTRE APPARECCHIATURE ELETTRICHE|||01/01/2007 00:00|
C.27.9.0_V0|27.90|27.90|Fabbricazione di altre apparecchiature elettriche|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altre apparecchiature elettriche|||01/01/2007 00:00|
C.27.9.0.0_V0|27.90.0|27.90.0|Fabbricazione di altre apparecchiature elettriche|S|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altre apparecchiature elettriche|||01/01/2007 00:00|
C.27.9.0.0.1_V0|27.90.01|27.90.01|Fabbricazione di apparecchiature elettriche per saldature e brasature|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di apparecchiature elettriche per saldature e brasature|||01/01/2007 00:00|
C.27.9.0.0.2_V0|27.90.02|27.90.02|Fabbricazione di insegne elettriche e apparecchiature elettriche di segnalazione|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di insegne elettriche e apparecchiature elettriche di segnalazione|||01/01/2007 00:00|
C.27.9.0.0.3_V0|27.90.03|27.90.03|Fabbricazione di capacitori elettrici, resistenze, condensatori e simili, acceleratori|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di capacitori elettrici, resistenze, condensatori e simili, acceleratori|||01/01/2007 00:00|
C.27.9.0.0.9_V0|27.90.09|27.90.09|Fabbricazione di altre apparecchiature elettriche nca|C|0|1|FABBRICAZIONE APP. ELETTRICHE E ELETTRONICHE||||||Fabbricazione di altre apparecchiature elettriche nca|||01/01/2007 00:00|
C.28_V0|28|28|FABBRICAZIONE DI MACCHINARI ED APPARECCHIATURE NCA|S|0|1|METALMECCANICA||||||FABBRICAZIONE DI MACCHINARI ED APPARECCHIATURE NCA|||01/01/2007 00:00|
C.28.1_V0|28.1|28.1|FABBRICAZIONE DI MACCHINE DI IMPIEGO GENERALE|S|0|1|METALMECCANICA||||||FABBRICAZIONE DI MACCHINE DI IMPIEGO GENERALE|||01/01/2007 00:00|
C.28.1.1_V0|28.11|28.11|Fabbricazione di motori e turbine (esclusi i motori per aeromobili, veicoli e motocicli)|S|0|1|METALMECCANICA||||||Fabbricazione di motori e turbine (esclusi i motori per aeromobili, veicoli e motocicli)|||01/01/2007 00:00|
C.28.1.1.1_V0|28.11.1|28.11.1|Fabbricazione di motori a combustione interna (incluse parti e accessori ed esclusi i motori destinati ai mezzi di trasporto su strada e ad aeromobili)|S|0|1|METALMECCANICA||||||Fabbricazione di motori a combustione interna (incluse parti e accessori ed esclusi i motori destinati ai mezzi di trasporto su strada e ad aeromobili)|||01/01/2007 00:00|
C.28.1.1.1.1_V0|28.11.11|28.11.11|Fabbricazione di motori a combustione interna (esclusi i motori destinati ai mezzi di trasporto su strada e ad aeromobili)|C|0|1|METALMECCANICA||||||Fabbricazione di motori a combustione interna (esclusi i motori destinati ai mezzi di trasporto su strada e ad aeromobili)|||01/01/2007 00:00|
C.28.1.1.1.2_V0|28.11.12|28.11.12|Fabbricazione di pistoni, fasce elastiche, carburatori e parti simili di motori a combustione interna|C|0|1|METALMECCANICA||||||Fabbricazione di pistoni, fasce elastiche, carburatori e parti simili di motori a combustione interna|||01/01/2007 00:00|
C.28.1.1.2_V0|28.11.2|28.11.2|Fabbricazione di turbine e turboalternatori (incluse parti e accessori)|S|0|1|METALMECCANICA||||||Fabbricazione di turbine e turboalternatori (incluse parti e accessori)|||01/01/2007 00:00|
C.28.1.1.2.0_V0|28.11.20|28.11.20|Fabbricazione di turbine e turboalternatori (incluse parti e accessori)|C|0|1|METALMECCANICA||||||Fabbricazione di turbine e turboalternatori (incluse parti e accessori)|||01/01/2007 00:00|
C.28.1.2_V0|28.12|28.12|Fabbricazione di apparecchiature fluidodinamiche|S|0|1|METALMECCANICA||||||Fabbricazione di apparecchiature fluidodinamiche|||01/01/2007 00:00|
C.28.1.2.0_V0|28.12.0|28.12.0|Fabbricazione di apparecchiature fluidodinamiche|S|0|1|METALMECCANICA||||||Fabbricazione di apparecchiature fluidodinamiche|||01/01/2007 00:00|
C.28.1.2.0.0_V0|28.12.00|28.12.00|Fabbricazione di apparecchiature fluidodinamiche|C|0|1|METALMECCANICA||||||Fabbricazione di apparecchiature fluidodinamiche|||01/01/2007 00:00|
C.28.1.3_V0|28.13|28.13|Fabbricazione di altre pompe e compressori|S|0|1|METALMECCANICA||||||Fabbricazione di altre pompe e compressori|||01/01/2007 00:00|
C.28.1.3.0_V0|28.13.0|28.13.0|Fabbricazione di altre pompe e compressori|S|0|1|METALMECCANICA||||||Fabbricazione di altre pompe e compressori|||01/01/2007 00:00|
C.28.1.3.0.0_V0|28.13.00|28.13.00|Fabbricazione di altre pompe e compressori|C|0|1|METALMECCANICA||||||Fabbricazione di altre pompe e compressori|||01/01/2007 00:00|
C.28.1.4_V0|28.14|28.14|Fabbricazione di altri rubinetti e valvole|S|0|1|METALMECCANICA||||||Fabbricazione di altri rubinetti e valvole|||01/01/2007 00:00|
C.28.1.4.0_V0|28.14.0|28.14.0|Fabbricazione di altri rubinetti e valvole|S|0|1|METALMECCANICA||||||Fabbricazione di altri rubinetti e valvole|||01/01/2007 00:00|
C.28.1.4.0.0_V0|28.14.00|28.14.00|Fabbricazione di altri rubinetti e valvole|C|0|1|METALMECCANICA||||||Fabbricazione di altri rubinetti e valvole|||01/01/2007 00:00|
C.28.1.5_V0|28.15|28.15|Fabbricazione di cuscinetti, ingranaggi e organi di trasmissione (esclusi quelli idraulici)|S|0|1|METALMECCANICA||||||Fabbricazione di cuscinetti, ingranaggi e organi di trasmissione (esclusi quelli idraulici)|||01/01/2007 00:00|
C.28.1.5.1_V0|28.15.1|28.15.1|Fabbricazione di organi di trasmissione (esclusi quelli idraulici e quelli per autoveicoli, aeromobili e motocicli)|S|0|1|METALMECCANICA||||||Fabbricazione di organi di trasmissione (esclusi quelli idraulici e quelli per autoveicoli, aeromobili e motocicli)|||01/01/2007 00:00|
C.28.1.5.1.0_V0|28.15.10|28.15.10|Fabbricazione di organi di trasmissione (esclusi quelli idraulici e quelli per autoveicoli, aeromobili e motocicli)|C|0|1|METALMECCANICA||||||Fabbricazione di organi di trasmissione (esclusi quelli idraulici e quelli per autoveicoli, aeromobili e motocicli)|||01/01/2007 00:00|
C.28.1.5.2_V0|28.15.2|28.15.2|Fabbricazione di cuscinetti a sfere|S|0|1|METALMECCANICA||||||Fabbricazione di cuscinetti a sfere|||01/01/2007 00:00|
C.28.1.5.2.0_V0|28.15.20|28.15.20|Fabbricazione di cuscinetti a sfere|C|0|1|METALMECCANICA||||||Fabbricazione di cuscinetti a sfere|||01/01/2007 00:00|
C.28.2_V0|28.2|28.2|FABBRICAZIONE DI ALTRE MACCHINE DI IMPIEGO GENERALE|S|0|1|METALMECCANICA||||||FABBRICAZIONE DI ALTRE MACCHINE DI IMPIEGO GENERALE|||01/01/2007 00:00|
C.28.2.1_V0|28.21|28.21|Fabbricazione di forni, bruciatori e sistemi di riscaldamento|S|0|1|METALMECCANICA||||||Fabbricazione di forni, bruciatori e sistemi di riscaldamento|||01/01/2007 00:00|
C.28.2.1.1_V0|28.21.1|28.21.1|Fabbricazione di forni, fornaci e bruciatori|S|0|1|METALMECCANICA||||||Fabbricazione di forni, fornaci e bruciatori|||01/01/2007 00:00|
C.28.2.1.1.0_V0|28.21.10|28.21.10|Fabbricazione di forni, fornaci e bruciatori|C|0|1|METALMECCANICA||||||Fabbricazione di forni, fornaci e bruciatori|||01/01/2007 00:00|
C.28.2.1.2_V0|28.21.2|28.21.2|Fabbricazione di sistemi di riscaldamento|S|0|1|METALMECCANICA||||||Fabbricazione di sistemi di riscaldamento|||01/01/2007 00:00|
C.28.2.1.2.1_V0|28.21.21|28.21.21|Fabbricazione di caldaie per riscaldamento|C|0|1|METALMECCANICA||||||Fabbricazione di caldaie per riscaldamento|||01/01/2007 00:00|
C.28.2.1.2.9_V0|28.21.29|28.21.29|Fabbricazione di altri sistemi per riscaldamento|C|0|1|METALMECCANICA||||||Fabbricazione di altri sistemi per riscaldamento|||01/01/2007 00:00|
C.28.2.2_V0|28.22|28.22|Fabbricazione di macchine e apparecchi di sollevamento e movimentazione|S|0|1|METALMECCANICA||||||Fabbricazione di macchine e apparecchi di sollevamento e movimentazione|||01/01/2007 00:00|
C.28.2.2.0_V0|28.22.0|28.22.0|Fabbricazione di macchine e apparecchi di sollevamento e movimentazione|S|0|1|METALMECCANICA||||||Fabbricazione di macchine e apparecchi di sollevamento e movimentazione|||01/01/2007 00:00|
C.28.2.2.0.1_V0|28.22.01|28.22.01|Fabbricazione di ascensori, montacarichi e scale mobili|C|0|1|METALMECCANICA||||||Fabbricazione di ascensori, montacarichi e scale mobili|||01/01/2007 00:00|
C.28.2.2.0.2_V0|28.22.02|28.22.02|Fabbricazione di gru, argani, verricelli a mano e a motore, carrelli trasbordatori, carrelli elevatori e piattaforme girevoli|C|0|1|METALMECCANICA||||||Fabbricazione di gru, argani, verricelli a mano e a motore, carrelli trasbordatori, carrelli elevatori e piattaforme girevoli|||01/01/2007 00:00|
C.28.2.2.0.3_V0|28.22.03|28.22.03|Fabbricazione di carriole|C|0|1|METALMECCANICA||||||Fabbricazione di carriole|||01/01/2007 00:00|
C.28.2.2.0.9_V0|28.22.09|28.22.09|Fabbricazione di altre macchine e apparecchi di sollevamento e movimentazione|C|0|1|METALMECCANICA||||||Fabbricazione di altre macchine e apparecchi di sollevamento e movimentazione|||01/01/2007 00:00|
C.28.2.3_V0|28.23|28.23|Fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)|S|0|1|METALMECCANICA||||||Fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)|||01/01/2007 00:00|
C.28.2.3.0_V0|28.23.0|28.23.0|Fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)|S|0|1|METALMECCANICA||||||Fabbricazione di macchine ed attrezzature per ufficio (esclusi computer e unità periferiche)|||01/01/2007 00:00|
C.28.2.3.0.1_V0|28.23.01|28.23.01|Fabbricazione di cartucce toner|C|0|1|METALMECCANICA||||||Fabbricazione di cartucce toner|||01/01/2007 00:00|
C.28.2.3.0.9_V0|28.23.09|28.23.09|Fabbricazione di macchine ed altre attrezzature per ufficio (esclusi computer e periferiche)|C|0|1|METALMECCANICA||||||Fabbricazione di macchine ed altre attrezzature per ufficio (esclusi computer e periferiche)|||01/01/2007 00:00|
C.28.2.4_V0|28.24|28.24|Fabbricazione di utensili portatili a motore|S|0|1|METALMECCANICA||||||Fabbricazione di utensili portatili a motore|||01/01/2007 00:00|
C.28.2.4.0_V0|28.24.0|28.24.0|Fabbricazione di utensili portatili a motore|S|0|1|METALMECCANICA||||||Fabbricazione di utensili portatili a motore|||01/01/2007 00:00|
C.28.2.4.0.0_V0|28.24.00|28.24.00|Fabbricazione di utensili portatili a motore|C|0|1|METALMECCANICA||||||Fabbricazione di utensili portatili a motore|||01/01/2007 00:00|
C.28.2.5_V0|28.25|28.25|Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione|S|0|1|METALMECCANICA||||||Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione|||01/01/2007 00:00|
C.28.2.5.0_V0|28.25.0|28.25.0|Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione; fabbricazione di condizionatori domestici fissi|S|0|1|METALMECCANICA||||||Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione; fabbricazione di condizionatori domestici fissi|||01/01/2007 00:00|
C.28.2.5.0.0_V0|28.25.00|28.25.00|Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione; fabbricazione di condizionatori domestici fissi|C|0|1|METALMECCANICA||||||Fabbricazione di attrezzature di uso non domestico per la refrigerazione e la ventilazione; fabbricazione di condizionatori domestici fissi|||01/01/2007 00:00|
C.28.2.9_V0|28.29|28.29|Fabbricazione di altre macchine di impiego generale nca|S|0|1|METALMECCANICA||||||Fabbricazione di altre macchine di impiego generale nca|||01/01/2007 00:00|
C.28.2.9.1_V0|28.29.1|28.29.1|Fabbricazione di bilance e di macchine automatiche per la vendita e la distribuzione (incluse parti staccate e accessori)|S|0|1|METALMECCANICA||||||Fabbricazione di bilance e di macchine automatiche per la vendita e la distribuzione (incluse parti staccate e accessori)|||01/01/2007 00:00|
C.28.2.9.1.0_V0|28.29.10|28.29.10|Fabbricazione di bilance e di macchine automatiche per la vendita e la distribuzione (incluse parti staccate e accessori)|C|0|1|METALMECCANICA||||||Fabbricazione di bilance e di macchine automatiche per la vendita e la distribuzione (incluse parti staccate e accessori)|||01/01/2007 00:00|
C.28.2.9.2_V0|28.29.2|28.29.2|Fabbricazione di macchine e apparecchi per le industrie chimiche, petrolchimiche e petrolifere (incluse parti e accessori)|S|0|1|METALMECCANICA||||||Fabbricazione di macchine e apparecchi per le industrie chimiche, petrolchimiche e petrolifere (incluse parti e accessori)|||01/01/2007 00:00|
C.28.2.9.2.0_V0|28.29.20|28.29.20|Fabbricazione di macchine e apparecchi per le industrie chimiche, petrolchimiche e petrolifere (incluse parti e accessori)|C|0|1|METALMECCANICA||||||Fabbricazione di macchine e apparecchi per le industrie chimiche, petrolchimiche e petrolifere (incluse parti e accessori)|||01/01/2007 00:00|
C.28.2.9.3_V0|28.29.3|28.29.3|Fabbricazione di macchine automatiche per la dosatura, la confezione e per l'imballaggio (incluse parti e accessori)|S|0|1|METALMECCANICA||||||Fabbricazione di macchine automatiche per la dosatura, la confezione e per l'imballaggio (incluse parti e accessori)|||01/01/2007 00:00|
C.28.2.9.3.0_V0|28.29.30|28.29.30|Fabbricazione di macchine automatiche per la dosatura, la confezione e per l'imballaggio (incluse parti e accessori)|C|0|1|METALMECCANICA||||||Fabbricazione di macchine automatiche per la dosatura, la confezione e per l'imballaggio (incluse parti e accessori)|||01/01/2007 00:00|
C.28.2.9.9_V0|28.29.9|28.29.9|Fabbricazione di macchine di impiego generale ed altro materiale meccanico nca|S|0|1|METALMECCANICA||||||Fabbricazione di macchine di impiego generale ed altro materiale meccanico nca|||01/01/2007 00:00|
C.28.2.9.9.1_V0|28.29.91|28.29.91|Fabbricazione di apparecchi per depurare e filtrare liquidi e gas per uso non domestico|C|0|1|METALMECCANICA||||||Fabbricazione di apparecchi per depurare e filtrare liquidi e gas per uso non domestico|||01/01/2007 00:00|
C.28.2.9.9.2_V0|28.29.92|28.29.92|Fabbricazione di macchine per la pulizia (incluse le lavastoviglie) per uso non domestico|C|0|1|METALMECCANICA||||||Fabbricazione di macchine per la pulizia (incluse le lavastoviglie) per uso non domestico|||01/01/2007 00:00|
C.28.2.9.9.3_V0|28.29.93|28.29.93|Fabbricazione di livelle, metri doppi a nastro e utensili simili, strumenti di precisione per meccanica (esclusi quelli ottici)|C|0|1|METALMECCANICA||||||Fabbricazione di livelle, metri doppi a nastro e utensili simili, strumenti di precisione per meccanica (esclusi quelli ottici)|||01/01/2007 00:00|
C.28.2.9.9.9_V0|28.29.99|28.29.99|Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca|C|0|1|METALMECCANICA||||||Fabbricazione di altro materiale meccanico e di altre macchine di impiego generale nca|||01/01/2007 00:00|
C.28.3_V0|28.3|28.3|FABBRICAZIONE DI MACCHINE PER L'AGRICOLTURA E LA SILVICOLTURA|S|0|1|METALMECCANICA||||||FABBRICAZIONE DI MACCHINE PER L'AGRICOLTURA E LA SILVICOLTURA|||01/01/2007 00:00|
C.28.3.0_V0|28.30|28.30|Fabbricazione di macchine per l'agricoltura e la silvicoltura|S|0|1|METALMECCANICA||||||Fabbricazione di macchine per l'agricoltura e la silvicoltura|||01/01/2007 00:00|
C.28.3.0.1_V0|28.30.1|28.30.1|Fabbricazione di trattori agricoli|S|0|1|METALMECCANICA||||||Fabbricazione di trattori agricoli|||01/01/2007 00:00|
C.28.3.0.1.0_V0|28.30.10|28.30.10|Fabbricazione di trattori agricoli|C|0|1|METALMECCANICA||||||Fabbricazione di trattori agricoli|||01/01/2007 00:00|
C.28.3.0.9_V0|28.30.9|28.30.9|Fabbricazione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia|S|0|1|METALMECCANICA||||||Fabbricazione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia|||01/01/2007 00:00|
C.28.3.0.9.0_V0|28.30.90|28.30.90|Fabbricazione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia|C|0|1|METALMECCANICA||||||Fabbricazione di altre macchine per l'agricoltura, la silvicoltura e la zootecnia|||01/01/2007 00:00|
C.28.4_V0|28.4|28.4|FABBRICAZIONE DI MACCHINE PER LA FORMATURA DEI METALLI E DI ALTRE MACCHINE UTENSILI|S|0|1|METALMECCANICA||||||FABBRICAZIONE DI MACCHINE PER LA FORMATURA DEI METALLI E DI ALTRE MACCHINE UTENSILI|||01/01/2007 00:00|
C.28.4.1_V0|28.41|28.41|Fabbricazione di macchine utensili per la formatura dei metalli|S|0|1|METALMECCANICA||||||Fabbricazione di macchine utensili per la formatura dei metalli|||01/01/2007 00:00|
C.28.4.1.0_V0|28.41.0|28.41.0|Fabbricazione di macchine utensili per la formatura dei metalli (incluse parti e accessori ed escluse le parti intercambiabili)|S|0|1|METALMECCANICA||||||Fabbricazione di macchine utensili per la formatura dei metalli (incluse parti e accessori ed escluse le parti intercambiabili)|||01/01/2007 00:00|
C.28.4.1.0.0_V0|28.41.00|28.41.00|Fabbricazione di macchine utensili per la formatura dei metalli (incluse parti e accessori ed escluse le parti intercambiabili)|C|0|1|METALMECCANICA||||||Fabbricazione di macchine utensili per la formatura dei metalli (incluse parti e accessori ed escluse le parti intercambiabili)|||01/01/2007 00:00|
